id,id_prod_studio,id_artiste,id_oeuvre,date_signature,cout
46558,5,81,5195,1991-02-10,3667896
46559,5,52,5195,1991-01-06,1882188
46560,4,209,5196,2001-01-08,667194
46561,4,156,5196,2001-01-24,4018422
46562,4,170,5196,2001-02-19,4851229
46563,6,63,5197,2004-02-15,3431150
46564,6,104,5197,2004-02-17,463720
46565,6,158,5197,2004-01-14,889999
46566,6,57,5197,2004-01-30,1387276
46567,6,201,5197,2004-01-14,3822756
46568,6,171,5197,2004-01-22,4629615
46569,6,105,5197,2004-01-10,4441736
46570,6,43,5197,2004-01-06,1127816
46571,6,95,5197,2004-01-15,4862833
46572,6,225,5198,2018-01-11,2583194
46573,6,152,5198,2018-02-08,3501754
46574,6,113,5198,2018-01-26,2207039
46575,6,205,5198,2018-02-08,4823910
46576,6,213,5198,2018-01-21,175717
46577,6,226,5198,2018-01-21,3292655
46578,6,164,5198,2018-01-20,1163215
46579,6,151,5198,2018-01-10,3618775
46580,6,239,5198,2018-02-10,3891591
46581,6,209,5198,2018-01-31,3502634
46582,6,134,5198,2018-01-16,2007220
46583,6,173,5198,2018-01-07,3311763
46584,6,228,5198,2018-01-18,2644995
46585,4,153,5199,2019-01-28,4489254
46586,4,95,5199,2019-01-06,809542
46587,4,125,5199,2019-01-23,3511609
46588,4,99,5199,2019-02-03,1763985
46589,4,233,5199,2019-02-10,3447277
46590,4,193,5199,2019-01-31,3123714
46591,4,205,5199,2019-01-18,685302
46592,8,65,5200,2017-01-23,432746
46593,8,64,5200,2017-01-17,4328636
46594,8,133,5200,2017-02-19,3671989
46595,8,110,5200,2017-02-10,1278480
46596,8,229,5200,2017-01-21,1625948
46597,8,204,5200,2017-01-17,1025625
46598,8,143,5200,2017-01-31,4593715
46599,8,193,5200,2017-01-09,1700349
46600,8,112,5200,2017-02-08,1671187
46601,8,109,5200,2017-01-12,638977
46602,8,222,5200,2017-01-06,3498482
46603,8,99,5200,2017-02-10,1570372
46604,8,238,5200,2017-01-22,1127294
46605,8,116,5200,2017-01-12,2344840
46606,6,223,5201,2020-01-15,4116948
46607,6,116,5201,2020-02-10,4190927
46608,6,143,5201,2020-02-06,1749870
46609,6,189,5201,2020-02-04,2389076
46610,6,196,5201,2020-02-10,1606777
46611,6,124,5201,2020-01-14,358402
46612,6,229,5201,2020-01-20,2346196
46613,6,169,5201,2020-01-06,3879810
46614,6,130,5201,2020-02-17,3288549
46615,6,182,5201,2020-01-12,4676190
46616,6,208,5201,2020-02-13,1724798
46617,6,126,5201,2020-01-21,4092767
46618,2,141,5202,2013-02-09,2047295
46619,2,215,5202,2013-01-15,3449452
46620,2,209,5202,2013-01-13,2617396
46621,2,139,5202,2013-02-01,3964969
46622,2,146,5202,2013-01-25,4418172
46623,2,202,5202,2013-01-12,2197655
46624,2,174,5202,2013-01-19,89467
46625,2,100,5202,2013-02-03,3191143
46626,2,164,5202,2013-02-13,598419
46627,2,233,5202,2013-01-12,3826753
46628,2,130,5202,2013-01-21,2589132
46629,2,96,5202,2013-02-10,392362
46630,6,139,5203,2009-02-11,1680320
46631,6,193,5203,2009-01-22,422656
46632,6,155,5203,2009-01-09,49665
46633,6,121,5203,2009-01-11,3743421
46634,6,180,5203,2009-02-19,2648216
46635,6,146,5203,2009-02-06,3259152
46636,6,213,5203,2009-01-08,601255
46637,6,79,5203,2009-01-09,3442146
46638,6,91,5203,2009-01-27,2269824
46639,5,101,5204,2011-01-21,222703
46640,5,176,5204,2011-01-08,4986469
46641,5,215,5204,2011-01-12,1829285
46642,5,168,5205,2010-01-18,3922437
46643,5,206,5205,2010-01-18,737603
46644,5,105,5205,2010-02-01,4737593
46645,5,128,5205,2010-01-19,4691232
46646,6,225,5206,2013-01-18,4645307
46647,6,89,5206,2013-02-10,3001081
46648,6,86,5206,2013-01-19,1062716
46649,6,210,5206,2013-01-25,1672962
46650,8,194,5207,2013-01-10,191081
46651,8,212,5207,2013-01-13,2881407
46652,8,91,5207,2013-01-14,1888507
46653,1,200,5208,2013-01-20,119841
46654,1,114,5208,2013-02-13,1646732
46655,1,100,5208,2013-01-30,1253221
46656,1,96,5208,2013-02-10,4200577
46657,1,181,5208,2013-02-14,1547987
46658,1,67,5208,2013-01-25,2502618
46659,1,214,5208,2013-01-15,4069462
46660,1,64,5208,2013-01-17,1973287
46661,1,230,5208,2013-01-15,2326390
46662,1,188,5208,2013-02-19,4052597
46663,1,182,5208,2013-02-07,1318438
46664,1,227,5208,2013-01-26,2779536
46665,3,128,5209,2013-02-10,2592997
46666,3,105,5209,2013-01-25,4801547
46667,3,213,5209,2013-02-17,2981882
46668,3,183,5209,2013-02-10,94574
46669,3,210,5209,2013-01-28,1280582
46670,3,129,5209,2013-02-11,3111264
46671,3,146,5209,2013-01-19,2137175
46672,3,197,5209,2013-02-16,4796159
46673,3,163,5209,2013-02-06,552309
46674,3,219,5209,2013-01-06,4038838
46675,3,132,5209,2013-02-09,4107520
46676,3,216,5209,2013-02-04,1818369
46677,3,233,5209,2013-02-07,1761599
46678,5,201,5210,2012-01-06,1421858
46679,5,215,5210,2012-02-14,3243791
46680,5,180,5210,2012-01-20,655845
46681,5,108,5210,2012-01-30,4944186
46682,5,103,5210,2012-01-31,4399644
46683,5,199,5210,2012-02-05,324695
46684,5,93,5210,2012-01-06,3291768
46685,5,192,5210,2012-02-01,105116
46686,5,164,5210,2012-02-20,750850
46687,5,202,5210,2012-01-17,1439661
46688,4,127,5211,2009-01-08,3740895
46689,4,76,5211,2009-01-07,1618611
46690,4,97,5211,2009-01-17,1575344
46691,4,62,5211,2009-01-16,1207423
46692,4,119,5211,2009-02-17,564908
46693,4,61,5211,2009-01-13,100361
46694,2,198,5212,2013-02-06,110276
46695,2,128,5212,2013-01-07,3683815
46696,2,216,5212,2013-01-21,2444512
46697,2,94,5212,2013-02-03,871959
46698,3,148,5213,2012-01-12,1056009
46699,3,81,5213,2012-02-20,3843423
46700,3,140,5213,2012-01-29,1655701
46701,3,226,5213,2012-01-20,1567679
46702,3,181,5213,2012-02-13,3188765
46703,3,95,5213,2012-02-18,1730113
46704,5,236,5214,2014-02-14,2879372
46705,5,184,5214,2014-01-21,1950467
46706,5,91,5214,2014-02-12,605899
46707,5,93,5214,2014-02-11,3635831
46708,5,229,5214,2014-01-14,1253264
46709,5,196,5214,2014-01-19,4543852
46710,5,75,5214,2014-02-01,2317479
46711,5,99,5214,2014-02-15,1458570
46712,5,150,5214,2014-01-10,1057443
46713,5,86,5214,2014-02-07,1781530
46714,5,202,5214,2014-01-08,4463668
46715,1,186,5215,2011-01-06,4397927
46716,1,164,5215,2011-02-16,3629664
46717,1,134,5215,2011-02-17,3613950
46718,1,224,5215,2011-02-09,1708228
46719,5,108,5216,2011-02-04,1479131
46720,5,195,5216,2011-01-17,2560986
46721,5,71,5216,2011-02-12,4511702
46722,5,204,5216,2011-01-13,4162841
46723,5,128,5216,2011-02-19,67688
46724,5,154,5216,2011-02-17,1316620
46725,5,202,5216,2011-02-06,4745752
46726,5,92,5216,2011-01-28,1172824
46727,5,107,5216,2011-02-12,4328493
46728,5,113,5216,2011-02-07,300838
46729,5,103,5216,2011-02-10,763192
46730,5,142,5216,2011-01-29,4463231
46731,5,66,5216,2011-02-06,3622245
46732,3,107,5217,2012-02-15,4020119
46733,3,94,5217,2012-01-07,691635
46734,3,225,5217,2012-01-29,3163040
46735,3,196,5217,2012-01-21,3365410
46736,3,152,5217,2012-02-19,2682004
46737,3,159,5217,2012-02-14,1582874
46738,4,73,5218,2012-01-16,4824981
46739,4,223,5218,2012-02-11,2334580
46740,4,159,5218,2012-02-08,2515275
46741,4,207,5218,2012-01-10,1658825
46742,4,165,5218,2012-01-18,2893574
46743,4,217,5218,2012-02-17,2515597
46744,4,138,5218,2012-01-24,1851255
46745,4,71,5218,2012-02-17,107469
46746,4,122,5218,2012-02-15,3615427
46747,4,115,5218,2012-01-19,4615189
46748,8,125,5219,2018-02-19,3991401
46749,8,113,5219,2018-02-07,1739944
46750,8,164,5219,2018-01-08,2882947
46751,8,145,5219,2018-01-19,624487
46752,8,137,5219,2018-01-13,3123610
46753,8,227,5219,2018-02-09,138807
46754,8,212,5219,2018-01-19,2274080
46755,8,143,5219,2018-01-28,636258
46756,8,141,5219,2018-02-14,2137252
46757,8,100,5219,2018-02-01,4614749
46758,8,156,5219,2018-01-29,3759969
46759,8,222,5219,2018-01-07,3608676
46760,8,118,5219,2018-02-19,3034733
46761,8,158,5219,2018-01-29,3208380
46762,7,230,5220,2019-01-23,2888620
46763,7,201,5220,2019-01-13,3306102
46764,7,236,5220,2019-01-12,815229
46765,7,196,5220,2019-02-14,4213097
46766,7,169,5220,2019-01-12,4185983
46767,7,213,5221,2018-02-13,3852555
46768,7,172,5221,2018-01-25,717004
46769,7,93,5221,2018-01-12,3607285
46770,7,140,5221,2018-02-09,4180437
46771,7,145,5221,2018-02-01,2337014
46772,7,109,5221,2018-01-07,2723126
46773,7,180,5221,2018-02-13,1716593
46774,7,185,5221,2018-01-23,3930688
46775,7,144,5221,2018-02-16,873718
46776,7,150,5221,2018-02-07,3806130
46777,6,217,5222,2020-02-04,862908
46778,6,173,5222,2020-02-11,2189141
46779,6,127,5222,2020-02-04,3538956
46780,6,160,5222,2020-02-17,1956423
46781,6,222,5222,2020-01-22,390697
46782,6,218,5222,2020-01-09,1460426
46783,6,114,5222,2020-02-20,106876
46784,2,100,5223,2017-01-11,332761
46785,2,225,5223,2017-02-03,3110894
46786,2,211,5223,2017-02-12,1576357
46787,2,112,5223,2017-02-10,251875
46788,2,170,5223,2017-01-17,3879531
46789,2,114,5223,2017-01-17,3917091
46790,2,207,5223,2017-01-29,4095247
46791,2,93,5223,2017-01-30,4982356
46792,2,125,5224,2013-02-20,2824634
46793,2,162,5224,2013-02-17,3861947
46794,2,95,5224,2013-01-18,2470158
46795,2,226,5224,2013-01-10,114167
46796,2,228,5224,2013-02-12,2619715
46797,2,132,5224,2013-02-03,1531450
46798,2,158,5224,2013-02-08,3466418
46799,2,102,5224,2013-02-15,4889174
46800,2,123,5224,2013-01-25,1671420
46801,2,223,5224,2013-01-28,4439198
46802,2,187,5224,2013-02-19,2704343
46803,2,216,5224,2013-02-13,649570
46804,2,197,5224,2013-02-14,3852001
46805,2,111,5224,2013-02-05,3724570
46806,5,110,5225,2014-01-07,3670285
46807,5,206,5225,2014-01-28,2026923
46808,5,166,5225,2014-01-28,2804558
46809,5,191,5225,2014-02-10,2496286
46810,5,87,5225,2014-02-04,2271403
46811,5,223,5225,2014-02-15,4999672
46812,5,78,5225,2014-02-08,1624513
46813,8,125,5226,2020-01-16,707045
46814,8,199,5226,2020-01-15,3315097
46815,8,132,5226,2020-02-19,2957806
46816,8,214,5226,2020-02-07,4864580
46817,8,112,5226,2020-02-04,4259903
46818,8,210,5226,2020-01-27,2951934
46819,8,224,5226,2020-01-18,177079
46820,8,127,5226,2020-02-15,1308404
46821,8,97,5226,2020-02-17,143075
46822,8,130,5226,2020-02-07,2779460
46823,8,110,5226,2020-01-22,2097735
46824,8,179,5226,2020-01-30,683844
46825,8,123,5226,2020-01-13,3140987
46826,8,137,5226,2020-02-16,4824587
46827,8,172,5226,2020-02-05,1700289
46828,7,128,5227,2020-02-16,7857
46829,7,196,5227,2020-02-08,4682807
46830,7,208,5227,2020-01-09,191368
46831,7,175,5227,2020-01-29,2195090
46832,7,133,5227,2020-01-09,2841913
46833,7,148,5227,2020-01-10,309343
46834,7,228,5227,2020-01-14,1604206
46835,7,224,5227,2020-01-25,4422618
46836,7,226,5227,2020-01-16,4425542
46837,7,161,5227,2020-02-18,1655767
46838,7,172,5227,2020-01-06,1162785
46839,7,156,5227,2020-02-15,3586791
46840,7,162,5227,2020-01-29,4422136
46841,4,154,5228,2020-01-16,3169537
46842,4,196,5228,2020-02-08,4215455
46843,4,211,5228,2020-02-06,2157332
46844,4,97,5228,2020-01-27,536777
46845,4,95,5228,2020-01-23,4357027
46846,4,228,5228,2020-02-07,631050
46847,4,200,5228,2020-01-21,3646183
46848,4,213,5228,2020-01-17,2066996
46849,4,233,5228,2020-02-06,4570104
46850,7,123,5229,2018-02-08,2625021
46851,7,161,5229,2018-02-05,3700595
46852,7,129,5229,2018-01-06,2703933
46853,7,233,5229,2018-01-16,2322031
46854,7,183,5229,2018-01-23,4037480
46855,7,187,5229,2018-02-11,1721244
46856,7,120,5229,2018-01-21,1470758
46857,7,196,5229,2018-01-22,4251310
46858,7,203,5229,2018-02-16,1522683
46859,7,171,5229,2018-01-25,4176307
46860,7,128,5229,2018-02-16,551488
46861,4,120,5230,2015-01-08,288114
46862,4,96,5230,2015-01-26,1592820
46863,4,122,5230,2015-01-29,377031
46864,4,183,5230,2015-01-08,2884768
46865,4,161,5230,2015-02-19,333965
46866,4,231,5230,2015-01-06,4326096
46867,4,126,5230,2015-01-11,4079460
46868,4,105,5230,2015-01-09,319352
46869,4,124,5230,2015-02-07,3099538
46870,4,193,5230,2015-02-09,765831
46871,3,222,5231,2021-02-07,2518772
46872,3,170,5231,2021-01-15,1246706
46873,3,230,5231,2021-01-21,4237005
46874,3,166,5231,2021-02-16,2594868
46875,3,183,5231,2021-01-31,4929986
46876,3,193,5231,2021-01-23,4516552
46877,3,108,5231,2021-02-12,2937124
46878,3,120,5231,2021-01-08,1556679
46879,4,143,5232,2005-01-30,421421
46880,4,99,5232,2005-01-26,1035435
46881,4,199,5232,2005-01-17,887467
46882,4,157,5232,2005-02-12,811360
46883,4,159,5232,2005-02-16,1428425
46884,4,152,5232,2005-01-12,1600098
46885,4,42,5232,2005-02-10,4269543
46886,4,77,5232,2005-02-20,4748316
46887,4,149,5232,2005-02-02,2099711
46888,4,123,5232,2005-02-14,2137494
46889,1,185,5233,2004-01-12,3917548
46890,1,159,5233,2004-02-15,3855798
46891,1,88,5233,2004-02-09,140163
46892,1,210,5233,2004-01-10,1235133
46893,1,156,5233,2004-02-18,57713
46894,1,46,5233,2004-01-29,431131
46895,1,96,5233,2004-01-13,2256234
46896,1,128,5233,2004-02-17,4296984
46897,1,182,5233,2004-01-07,2438048
46898,1,109,5233,2004-01-16,1624472
46899,1,42,5233,2004-01-07,4374408
46900,1,55,5233,2004-02-05,3219088
46901,1,43,5233,2004-01-31,2433222
46902,1,39,5233,2004-02-11,1061996
46903,4,227,5234,2009-01-09,2452816
46904,4,156,5234,2009-02-12,2221606
46905,4,214,5234,2009-01-27,4764186
46906,4,229,5234,2009-02-12,3091943
46907,4,145,5234,2009-01-20,2858549
46908,4,221,5234,2009-02-17,260475
46909,4,224,5234,2009-01-29,4032317
46910,4,106,5234,2009-02-11,3161639
46911,4,159,5234,2009-01-09,4417899
46912,4,198,5235,2011-01-12,4010453
46913,4,138,5235,2011-01-18,4240162
46914,4,204,5235,2011-01-29,362687
46915,4,86,5236,2003-02-01,1513093
46916,4,66,5236,2003-02-12,2867164
46917,4,166,5236,2003-02-16,3857318
46918,4,185,5236,2003-02-18,637197
46919,4,35,5236,2003-02-05,742771
46920,4,62,5236,2003-01-18,2581632
46921,4,197,5236,2003-01-25,151885
46922,4,206,5236,2003-02-01,2009332
46923,4,126,5236,2003-01-26,4529415
46924,4,90,5236,2003-02-10,3258727
46925,4,81,5236,2003-01-09,4593820
46926,3,102,5237,2016-02-09,458614
46927,3,219,5237,2016-01-08,3888858
46928,3,97,5237,2016-01-23,1900206
46929,3,105,5237,2016-01-14,35267
46930,3,130,5237,2016-01-13,4920289
46931,3,63,5237,2016-02-04,397218
46932,3,133,5237,2016-01-30,3641092
46933,3,177,5237,2016-01-16,1265554
46934,3,142,5237,2016-02-14,1371433
46935,3,99,5237,2016-02-07,1281093
46936,3,91,5237,2016-01-11,882820
46937,3,147,5237,2016-02-03,1793450
46938,3,196,5237,2016-01-23,2813381
46939,3,164,5237,2016-01-10,1421478
46940,3,72,5237,2016-02-01,2729485
46941,1,147,5238,2011-02-10,1390256
46942,1,126,5238,2011-01-31,3558549
46943,1,131,5238,2011-02-18,3688317
46944,1,192,5238,2011-01-18,4213400
46945,1,179,5238,2011-01-23,757145
46946,1,168,5238,2011-01-23,2334264
46947,1,152,5238,2011-01-31,4820347
46948,1,81,5238,2011-01-18,4595934
46949,1,160,5238,2011-01-14,4672406
46950,1,95,5238,2011-02-20,2111926
46951,6,161,5239,2017-02-20,3245887
46952,6,166,5239,2017-02-12,3060761
46953,6,195,5239,2017-01-18,3010138
46954,1,224,5240,2021-01-15,1647537
46955,1,178,5240,2021-02-18,1731075
46956,1,179,5240,2021-01-11,3849827
46957,1,233,5240,2021-01-17,2533193
46958,1,176,5240,2021-02-08,4006009
46959,1,237,5240,2021-02-17,1322325
46960,6,98,5241,2015-02-12,4167326
46961,6,145,5241,2015-01-17,782546
46962,6,142,5241,2015-02-20,2470105
46963,6,63,5241,2015-01-06,257920
46964,6,238,5242,2020-01-20,2218709
46965,6,103,5242,2020-02-13,2124952
46966,6,230,5242,2020-02-04,1865345
46967,6,194,5242,2020-01-12,2735427
46968,6,234,5242,2020-02-17,1254794
46969,6,158,5242,2020-02-16,1900982
46970,6,155,5242,2020-01-23,375576
46971,6,175,5242,2020-01-21,4099490
46972,6,132,5242,2020-01-09,1913587
46973,6,93,5242,2020-01-18,253299
46974,6,154,5242,2020-02-14,980486
46975,1,232,5243,2020-01-12,4757741
46976,1,98,5243,2020-01-22,1827546
46977,1,220,5243,2020-02-19,858738
46978,1,144,5243,2020-02-07,2081235
46979,1,113,5243,2020-01-15,1307178
46980,1,186,5243,2020-02-01,1748517
46981,1,125,5243,2020-01-07,1008675
46982,1,168,5243,2020-01-06,4682542
46983,1,160,5243,2020-01-27,2885981
46984,1,228,5243,2020-01-23,362949
46985,1,137,5243,2020-01-10,4881538
46986,1,121,5243,2020-02-07,4205587
46987,1,163,5243,2020-02-15,2743183
46988,1,149,5243,2020-02-05,2998159
46989,1,237,5243,2020-01-11,1104815
46990,1,239,5244,2020-01-19,37425
46991,1,107,5244,2020-01-12,2781986
46992,1,237,5244,2020-01-27,4608636
46993,1,113,5244,2020-02-10,3326319
46994,1,130,5244,2020-01-30,1993110
46995,1,210,5244,2020-01-30,2993308
46996,1,136,5245,2016-02-08,2264507
46997,1,123,5245,2016-01-23,4743879
46998,1,121,5245,2016-01-16,4451660
46999,1,218,5245,2016-02-19,288736
47000,1,130,5245,2016-01-29,4507852
47001,1,188,5245,2016-01-24,2645030
47002,1,224,5245,2016-01-27,2686581
47003,1,102,5245,2016-01-25,1225120
47004,1,148,5245,2016-01-25,2056987
47005,3,187,5246,2021-01-21,1724616
47006,3,173,5246,2021-02-11,3410559
47007,3,196,5246,2021-01-24,3188277
47008,3,239,5246,2021-01-23,2357699
47009,3,116,5246,2021-01-21,2948259
47010,3,154,5246,2021-01-30,1742106
47011,3,140,5246,2021-01-10,4489344
47012,3,179,5246,2021-01-15,1467581
47013,3,217,5246,2021-01-08,3183645
47014,3,141,5246,2021-01-16,992347
47015,3,171,5246,2021-01-26,2264736
47016,3,93,5246,2021-01-08,4990835
47017,3,127,5246,2021-01-19,759296
47018,3,228,5246,2021-01-26,4108612
47019,2,140,5247,2020-02-17,554780
47020,2,141,5247,2020-01-13,821628
47021,2,190,5247,2020-01-24,4629791
47022,2,153,5247,2020-01-07,1703192
47023,2,98,5247,2020-01-16,2730254
47024,2,127,5247,2020-01-08,1477453
47025,2,146,5247,2020-01-06,2065462
47026,2,181,5247,2020-01-18,3562247
47027,2,161,5247,2020-01-29,4761736
47028,2,199,5247,2020-01-12,4101577
47029,2,197,5247,2020-01-19,1337356
47030,2,138,5247,2020-01-15,2465975
47031,4,223,5248,2020-01-19,1244275
47032,4,224,5248,2020-02-12,4442269
47033,4,204,5248,2020-01-29,3910685
47034,4,151,5248,2020-01-13,2224929
47035,4,181,5249,2019-02-17,1139486
47036,4,127,5249,2019-01-10,2764581
47037,4,201,5249,2019-02-18,3267435
47038,4,149,5249,2019-01-24,2299462
47039,4,208,5249,2019-01-15,689910
47040,4,227,5249,2019-01-20,2214467
47041,4,223,5249,2019-01-27,2205394
47042,4,200,5249,2019-02-06,2166913
47043,4,108,5249,2019-01-14,4651439
47044,4,235,5249,2019-01-06,2273646
47045,4,220,5249,2019-01-27,329738
47046,4,177,5249,2019-02-13,979681
47047,4,187,5249,2019-01-28,913097
47048,4,192,5249,2019-01-21,3031791
47049,6,202,5250,2012-02-19,642237
47050,6,190,5250,2012-01-25,1679004
47051,6,111,5250,2012-02-19,4036495
47052,6,187,5250,2012-02-16,1783047
47053,4,108,5251,2020-01-18,2474284
47054,4,138,5251,2020-01-21,1172723
47055,4,233,5251,2020-01-17,4479082
47056,4,166,5251,2020-01-29,2750943
47057,4,119,5251,2020-01-27,3004569
47058,4,134,5251,2020-02-15,539334
47059,4,93,5251,2020-01-25,2458633
47060,4,98,5251,2020-02-04,4728892
47061,4,185,5251,2020-01-17,860774
47062,8,112,5252,2014-02-18,964450
47063,8,210,5252,2014-02-13,2474502
47064,8,236,5252,2014-01-13,15149
47065,8,132,5252,2014-01-20,4531438
47066,8,103,5252,2014-02-10,2167233
47067,8,207,5252,2014-01-29,4759870
47068,8,147,5252,2014-02-11,826252
47069,8,108,5252,2014-01-28,2007137
47070,8,175,5252,2014-01-19,170906
47071,8,93,5252,2014-01-24,3451625
47072,8,156,5252,2014-02-07,3319571
47073,8,197,5252,2014-02-02,4084623
47074,8,217,5253,2013-01-19,4766535
47075,8,199,5253,2013-02-16,241191
47076,8,225,5253,2013-02-02,2364728
47077,8,177,5253,2013-02-09,3178464
47078,8,129,5253,2013-01-24,2879338
47079,8,136,5253,2013-01-11,3343974
47080,8,162,5253,2013-01-08,1313541
47081,8,106,5253,2013-01-28,2500956
47082,8,131,5253,2013-01-22,1288316
47083,8,169,5253,2013-01-20,3723704
47084,8,192,5253,2013-01-27,4016005
47085,1,147,5254,2011-01-25,4744912
47086,1,96,5254,2011-01-18,2775205
47087,1,213,5254,2011-01-26,4895228
47088,1,208,5254,2011-02-04,3175555
47089,1,195,5254,2011-02-19,4538799
47090,1,229,5254,2011-02-20,174694
47091,1,158,5254,2011-02-14,4754202
47092,1,115,5254,2011-02-06,3138703
47093,1,74,5254,2011-02-06,3193387
47094,1,199,5254,2011-01-31,291185
47095,1,75,5254,2011-01-11,3723194
47096,7,172,5255,2013-02-18,3447226
47097,7,140,5255,2013-02-09,3579147
47098,7,146,5255,2013-02-20,385703
47099,7,115,5255,2013-02-11,725588
47100,7,93,5256,2019-01-07,4655652
47101,7,164,5256,2019-01-30,1229803
47102,7,103,5256,2019-01-29,3495181
47103,7,123,5257,2017-02-15,4322029
47104,7,176,5257,2017-02-08,799194
47105,7,180,5257,2017-02-04,4996335
47106,7,145,5257,2017-01-09,3873270
47107,7,140,5257,2017-01-14,2092321
47108,7,208,5257,2017-02-07,1579628
47109,7,102,5257,2017-02-18,3897080
47110,8,114,5258,2018-02-05,3523577
47111,8,93,5258,2018-02-17,169201
47112,8,189,5258,2018-02-01,4415937
47113,8,236,5258,2018-02-16,4807571
47114,8,219,5258,2018-01-20,3501545
47115,6,130,5259,2019-02-14,2646650
47116,6,238,5259,2019-01-16,258117
47117,6,142,5259,2019-01-06,3057663
47118,3,191,5260,2018-02-19,1602062
47119,3,161,5260,2018-02-04,2708716
47120,3,239,5260,2018-02-03,1236088
47121,3,195,5260,2018-01-20,4867297
47122,3,238,5260,2018-01-22,1651712
47123,3,237,5260,2018-01-12,199106
47124,3,167,5260,2018-02-19,229184
47125,3,171,5260,2018-02-07,2289633
47126,3,218,5260,2018-01-21,4344073
47127,3,192,5260,2018-02-01,960236
47128,3,149,5260,2018-02-15,2337565
47129,3,107,5260,2018-02-13,2647219
47130,3,151,5260,2018-01-23,3822938
47131,3,131,5260,2018-01-08,248213
47132,7,117,5261,2019-01-29,2552075
47133,7,178,5261,2019-01-28,537524
47134,7,125,5261,2019-02-08,631784
47135,7,189,5261,2019-02-14,3377120
47136,5,103,5262,2017-01-10,1034304
47137,5,169,5262,2017-01-07,3507836
47138,5,220,5262,2017-01-31,2855529
47139,5,226,5262,2017-01-09,3398899
47140,5,170,5262,2017-02-14,501425
47141,5,63,5262,2017-02-09,985571
47142,5,98,5262,2017-01-06,4049585
47143,5,184,5262,2017-01-10,867480
47144,5,192,5262,2017-01-16,2295777
47145,5,222,5262,2017-01-17,1809143
47146,5,104,5262,2017-01-19,396552
47147,5,101,5262,2017-01-08,1961110
47148,7,197,5263,2018-01-09,1270511
47149,7,190,5263,2018-02-04,3565762
47150,7,152,5263,2018-01-10,3948021
47151,7,113,5263,2018-01-24,2567809
47152,7,146,5263,2018-02-17,511091
47153,7,129,5263,2018-02-17,25566
47154,7,98,5263,2018-01-08,4807135
47155,7,139,5263,2018-02-16,3911696
47156,7,94,5263,2018-02-07,4076531
47157,7,117,5263,2018-01-26,3198592
47158,7,206,5263,2018-02-14,4956526
47159,7,155,5263,2018-01-12,3950655
47160,1,117,5264,2012-02-12,2728883
47161,1,84,5264,2012-02-03,93247
47162,1,233,5264,2012-02-08,939929
47163,1,228,5264,2012-01-31,2542009
47164,1,87,5264,2012-01-24,926201
47165,8,201,5265,2017-01-17,2626724
47166,8,215,5265,2017-01-30,1789205
47167,8,235,5265,2017-01-11,1167943
47168,8,90,5265,2017-02-13,959858
47169,8,127,5265,2017-01-16,1162818
47170,8,228,5265,2017-01-13,1159987
47171,8,93,5265,2017-01-09,1618624
47172,8,117,5265,2017-01-29,3691083
47173,8,147,5265,2017-01-20,1507169
47174,8,207,5265,2017-01-25,1989745
47175,8,238,5265,2017-01-19,3029102
47176,8,129,5265,2017-01-15,2420611
47177,8,115,5265,2017-01-07,2762511
47178,1,142,5266,2017-02-03,2846162
47179,1,135,5266,2017-01-06,1310186
47180,1,116,5266,2017-01-27,1997057
47181,1,118,5266,2017-02-20,3441815
47182,1,131,5266,2017-01-13,2976122
47183,1,213,5266,2017-01-30,3793171
47184,1,100,5266,2017-02-01,1274409
47185,1,106,5266,2017-02-04,2298555
47186,1,212,5266,2017-01-11,4941369
47187,1,163,5266,2017-01-09,4970722
47188,1,176,5266,2017-02-18,2373484
47189,1,136,5266,2017-01-12,899851
47190,2,230,5267,2019-02-20,4303968
47191,2,220,5267,2019-01-13,407501
47192,2,222,5267,2019-01-07,988588
47193,2,226,5267,2019-02-15,1309190
47194,2,101,5267,2019-01-30,1939575
47195,2,197,5267,2019-01-14,4750460
47196,2,213,5267,2019-01-12,3628191
47197,2,106,5267,2019-01-14,1893516
47198,2,131,5267,2019-01-30,4131617
47199,2,124,5267,2019-02-04,1731140
47200,2,154,5267,2019-01-23,1311936
47201,2,167,5268,2020-01-12,3513673
47202,2,94,5268,2020-01-27,3662563
47203,2,145,5268,2020-01-14,1243316
47204,5,216,5269,2021-01-24,1916168
47205,5,102,5269,2021-02-13,2775514
47206,5,198,5269,2021-02-02,1115541
47207,5,151,5269,2021-01-10,1170030
47208,5,123,5269,2021-02-18,2948041
47209,5,172,5269,2021-01-30,976309
47210,5,228,5269,2021-02-05,442023
47211,5,209,5269,2021-02-10,4216249
47212,5,176,5269,2021-01-29,3006068
47213,8,77,5270,2008-02-08,1099191
47214,8,198,5270,2008-02-15,4251931
47215,8,127,5270,2008-01-08,2574003
47216,8,70,5270,2008-01-09,194399
47217,8,108,5270,2008-02-18,870327
47218,8,87,5270,2008-02-10,1340265
47219,8,64,5270,2008-02-16,1051086
47220,8,223,5270,2008-02-08,247857
47221,8,208,5270,2008-01-30,832163
47222,8,178,5270,2008-02-16,683987
47223,2,109,5271,2018-01-27,1862921
47224,2,162,5271,2018-02-09,2032894
47225,2,95,5271,2018-02-02,4405292
47226,2,174,5271,2018-02-17,1887304
47227,2,147,5272,2011-01-09,4895896
47228,2,197,5272,2011-02-02,1918176
